 NAME III (version 6.5)                                          
 Run name:                   Flight7_084
 Run time:                   01/08/2016 09:04:56.623 UTC+01:00
 Met data:                   NWP Flow.Global_Mk9_PT1 Flow; NWP Flow.Global_Mk9_PT2 Flow; NWP Flow.Global_Mk9_PT3 Flow; NWP Flow.Global_Mk9_PT4 Flow; NWP Flow.Global_Mk9_PT5 Flow; NWP Flow.Global_Mk9_PT6 Flow; NWP Flow.Global_Mk9_PT7 Flow; NWP Flow.Global_Mk9_PT8 Flow; NWP Flow.Global_Mk9_PT9 Flow; NWP Flow.Global_Mk9_PT10 Flow; NWP Flow.Global_Mk9_PT11 Flow; NWP Flow.Global_Mk9_PT12 Flow; NWP Flow.Global_Mk9_PT13 Flow; NWP Flow.Global_Mk9_PT14 Flow
 Start of release:           07/12/2015 16:24 UTC
 End of release:             07/12/2015 16:23 UTC
 Source strength:            Multiple Sources
 Release location:           Multiple Sources
 Release height:             Multiple Sources
 Run duration:               5day 0hr 1min
 X grid origin:                -203.8750    
 Y grid origin:                -89.87500    
 X grid size:                        1432
 Y grid size:                         200
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                     INERT,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                   TRACER1,
                        ,                        ,                        ,                        ,                 g s / m^3,
                        ,                        ,                        ,                        ,                       low,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,    5day 0hr 0min integral,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      02/12/2015 16:23 UTC,
                        ,                        ,                        ,                        ,        Z = 100.0000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                     673,                     181,               -35.87500,               -44.87500,             1.9720291E-10,
                     673,                     182,               -35.87500,               -44.62500,             1.9635127E-10,
                     674,                     179,               -35.62500,               -45.37500,             1.9893627E-10,
                     674,                     182,               -35.62500,               -44.62500,             1.9635127E-10,
                     674,                     184,               -35.62500,               -44.12500,             1.9468473E-10,
                     675,                     175,               -35.37500,               -46.37500,             2.0255213E-10,
                     675,                     180,               -35.37500,               -45.12500,             3.9613160E-10,
                     675,                     182,               -35.37500,               -44.62500,             1.9635127E-10,
                     675,                     183,               -35.37500,               -44.37500,             5.8653216E-10,
                     675,                     185,               -35.37500,               -43.87500,             1.9385833E-10,
                     676,                     180,               -35.12500,               -45.12500,             1.9806580E-10,
                     676,                     183,               -35.12500,               -44.37500,             1.9551072E-10,
                     676,                     184,               -35.12500,               -44.12500,             3.8936945E-10,
                     676,                     185,               -35.12500,               -43.87500,             3.8771666E-10,
                     677,                     173,               -34.87500,               -46.87500,             2.0443025E-10,
                     677,                     178,               -34.87500,               -45.62500,             3.9964443E-10,
                     677,                     179,               -34.87500,               -45.37500,             1.9893627E-10,
                     677,                     180,               -34.87500,               -45.12500,             3.9613160E-10,
                     677,                     181,               -34.87500,               -44.87500,             3.9440581E-10,
                     677,                     183,               -34.87500,               -44.37500,             1.9551072E-10,
                     677,                     184,               -34.87500,               -44.12500,             1.9468473E-10,
                     677,                     185,               -34.87500,               -43.87500,             5.8157501E-10,
                     678,                     180,               -34.62500,               -45.12500,             1.9806580E-10,
                     679,                     174,               -34.37500,               -46.62500,             2.0348281E-10,
                     679,                     175,               -34.37500,               -46.37500,             2.0255213E-10,
                     679,                     176,               -34.37500,               -46.12500,             2.0162995E-10,
                     679,                     183,               -34.37500,               -44.37500,             3.9102144E-10,
                     679,                     184,               -34.37500,               -44.12500,             3.8936945E-10,
                     679,                     186,               -34.37500,               -43.62500,             3.8611431E-10,
                     680,                     175,               -34.12500,               -46.37500,             2.0255213E-10,
                     680,                     181,               -34.12500,               -44.87500,             1.9720291E-10,
                     680,                     183,               -34.12500,               -44.37500,             1.9551072E-10,
                     680,                     185,               -34.12500,               -43.87500,             3.8771666E-10,
                     680,                     186,               -34.12500,               -43.62500,             1.9305715E-10,
                     680,                     187,               -34.12500,               -43.37500,             1.9225894E-10,
                     681,                     176,               -33.87500,               -46.12500,             2.0162995E-10,
                     681,                     182,               -33.87500,               -44.62500,             3.9270254E-10,
                     681,                     184,               -33.87500,               -44.12500,             3.8936945E-10,
                     681,                     186,               -33.87500,               -43.62500,             3.8611431E-10,
                     681,                     187,               -33.87500,               -43.37500,             1.9225894E-10,
                     681,                     188,               -33.87500,               -43.12500,             1.9147088E-10,
                     682,                     168,               -33.62500,               -48.12500,             2.0935859E-10,
                     682,                     171,               -33.62500,               -47.37500,             2.0636014E-10,
                     682,                     184,               -33.62500,               -44.12500,             1.9468473E-10,
